PRODUCT_ART;CODENAME;DEPART_ID;BRAND_TITLE;COUNTRY;CATEGORY;PRODUCT_TITLE;COLOUR;SIZE;PIECESINPACK;PRODUCT_DESC;PRODUCT_PRICE;PRODUCT_QTY;PRODUCT_RESERVE;NEW_FLAG;DISCOUNT;PROFIT;BESTPRICE;SEASON_START;SEASON_END;ONMARCH
2000000472942;;2;ООО "Рустрейд";Китай;Аксессуары для флористов / Упаковка;Сизаль в рулоне;Желтый;0;1;A003 Сизаль в рулоне. Желтый. 50см.5м;295;41;0;0;0;0;;0;0;0
2000000472959;;2;ООО "Рустрейд";Китай;Аксессуары для флористов / Упаковка;Сизаль в рулоне;Кремовый;0;1;A019 Сизаль в рулоне. Кремовый. 50см.5м;295;16;0;0;0;0;;0;0;0
2000000472973;;2;ООО "Рустрейд";Китай;Аксессуары для флористов / Упаковка;Сизаль в рулоне;Болотный;0;1;A008 Сизаль в рулоне. Болотный. 50см.5м;295;26;0;0;0;0;;0;0;0
2000000473031;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Керамика;Ваза керамическая "Лаванда";Белый/Лиловый;0;0;DB-10318-H27 Ваза керамическая "Лаванда". Белый/Лиловый. 27см;460;8;0;0;0;0;;0;0;0
2000000473079;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Керамика;Ваза керамическая "Олива";Кремовый;0;0;DB-11281-H29.5 Ваза керамическая "Олива". Кремовый. 29.5см.13см;430;11;0;0;0;0;;0;0;0
2000000435640;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Декоративно-лиственные растения;Аглаонема Гринлайт;NA;65;0;Аглаонема Гринлайт. 24СМ.65СМ;1495;8;2;0;0;0;;0;0;0
2000000435664;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Декоративно-лиственные растения;Аглаонема Страйпс;NA;60;0;Аглаонема Страйпс. 24СМ.60СМ;1495;4;0;0;0;0;;0;0;0
2000000473086;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Керамика;Ваза керамическая "Лаванда";Кремовый;0;0;DB-11281-H29.5(Lav) Ваза керамическая "Лаванда". Кремовый. 29.5см.13см;430;10;0;0;0;0;;0;0;0
2000000473093;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Керамика;Кашпо керамическое "Лаванда";Кремовый;0;0;DB-11283-H20 Кашпо керамическое "Лаванда". Кремовый. 20см.15,5см;390;6;0;0;0;0;;0;0;0
2000000473109;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Керамика;Кашпо керамическое "Олива";Кремовый;0;0;DB-11283-H20(Lav) Кашпо керамическое "Олива". Кремовый. 20см.15,5см;390;12;0;0;0;0;;0;0;0
2000000473123;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Керамика;Кашпо керамическое "Олива";Кремовый;0;0;DB-11279-D16 Кашпо керамическое "Олива". Кремовый. 14см.16.5см;310;16;0;0;0;0;;0;0;0
2000000473956;;2;Othmar Trading / Van Dijk;Нидерланды;Аксессуары для флористов / Праздник;Вставка "Птичка";Светло-коричневый;0;16;204893 Вставка "Птичка". Светло-коричневый. 9см;555;7;0;0;0;0;;0;0;0
2000000473963;;2;Othmar Trading / Van Dijk;Нидерланды;Аксессуары для флористов / Праздник;Вставка "Птичка";Коричневый;0;16;204894 Вставка "Птичка". Коричневый. 9см;555;4;0;0;0;0;;0;0;0
2000000473970;;2;Othmar Trading / Van Dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Набор шаров на проволоке;Белый;0;100;227200 Набор шаров на проволоке. Белый. 20х30х40мм;639;27;0;0;0;0;;0;0;0
2000000473987;;2;Othmar Trading / Van Dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Набор шаров на проволоке;Красный/блестки;0;100;227202 Набор шаров на проволоке. Красный/блестки. 20х30х40мм;639;28;0;0;0;0;;0;0;0
2000000473994;;2;Othmar Trading / Van Dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Набор шаров на проволоке;Золотой/блестки;0;100;227203 Набор шаров на проволоке. Золотой/блестки. 20х30х40мм;639;16;0;0;0;0;;0;0;0
2000000474007;;2;Othmar Trading / Van Dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Набор шаров на проволоке;Серебряный/блестки;0;100;227204 Набор шаров на проволоке. Серебряный/блестки. 20х30х40мм;639;21;0;0;0;0;;0;0;0
2000000436180;;2;Van Dijk / Cor Mulder;Нидерланды;Предметы для интерьера / Металл;Новогодняя ваза на ножке "Стенсон";Серебряный;0;0;98641 Новогодняя ваза на ножке "Стенсон". Серебряный. 37см.подсвечник - алюминий;3874;4;0;0;0;0;;0;0;0
2000000436203;;2;Van Dijk / Cor Mulder;Нидерланды;Предметы для интерьера / Металл;Новогодняя ваза на ножке "Стенсон";Серебряный;0;0;98642 Новогодняя ваза на ножке "Стенсон". Серебряный. 49см.подсвечник - алюминий;6567;4;0;0;0;0;;0;0;0
2000000474021;;2;Othmar Trading / Van Dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Набор шаров на проволоке;Зеленый/блестки ;0;100;227206 Набор шаров на проволоке. Зеленый/блестки . 20х30х40мм;639;33;0;0;0;0;;0;0;0
2000000474038;;2;Othmar Trading / Van Dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Набор шаров на проволоке;Лиловый/Блестки;0;100;227214 Набор шаров на проволоке. Лиловый/Блестки. 20х30х40мм;639;2;0;0;0;0;;0;0;0
2000000474045;;2;Othmar Trading / Van Dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Набор шаров на проволоке;Лавандовый;0;100;227217 Набор шаров на проволоке. Лавандовый. 20х30х40мм;639;35;0;0;0;0;;0;0;0
2000000475127;;2;Van Dijk / Cor Mulder;Нидерланды;Новогодняя коллекция / Фигурки;Украшение деревянное "Санта";Золотой;0;0;23251 Украшение деревянное "Санта". Золотой. 63см;4100;7;0;0;0;0;;0;0;0
2000000475134;;2;Van Dijk / Cor Mulder;Нидерланды;Новогодняя коллекция / Фигурки;Украшение деревянное "Санта";Серебряный;0;0;23252 Украшение деревянное "Санта". Серебряный. 82см;4100;8;0;0;0;0;;0;0;0
2000000475172;;2;Van Dijk / Cor Mulder;Нидерланды;Предметы для интерьера / Изделия из дерева;Фигурка "Африканка";Коричневый;0;0;24163 Фигурка "Африканка". Коричневый. 85см;6100;1;0;0;0;0;;0;0;0
2000000477633;;2;ООО "Триумф Норд";Таиланд;Новогодняя коллекция / Деревья, ели;Дерево рождественское "Шервуд";Зеленый;0;0;73370 Дерево рождественское "Шервуд". Зеленый. 185см.127см;9990;3;0;0;0;0;;0;0;0
2000000440286;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Новогодний ассортимент;Сосна в снегу;Белый;55;0;Сосна в снегу. Белый. Парафин.14СМ.55СМ;995;1;0;0;0;0;;0;0;0
2000000477701;;2;ООО "Триумф Норд";Таиланд;Новогодняя коллекция / Деревья, ели;Ель "Императрица" в мешочке;Заснеженный;0;0;73701 Ель "Императрица" в мешочке. Заснеженный. 60см;1250;1;0;0;0;0;;0;0;0
2000000477749;;2;ООО "Триумф Норд";Китай;Новогодняя коллекция / Деревья, ели;Сосна "Датская";Зеленый;0;0;740046 Сосна "Датская". Зеленый. 215см;15900;2;0;0;0;0;;0;0;0
2000000477756;;2;ООО "Триумф Норд";Китай;Новогодняя коллекция / Деревья, ели;Ель "Снежная королева";Зеленый;0;0;74118 Ель "Снежная королева". Зеленый. 230см;11900;1;0;0;0;0;;0;0;0
2000000440385;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Калла Рэд Аллерт;Красный;45;0;Калла Рэд Аллерт. Красный. 14СМ.45СМ;495;2;0;0;0;0;;0;0;0
2000000449173;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Стекло;Ваза стеклянная;Прозрачный;0;1;M1815 Ваза стеклянная. Прозрачный. 29см.16см;530;12;0;0;0;0;;0;0;0
2000000449210;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Стекло;Ваза стеклянная "Сапог";Прозрачный;0;1;YW1808 Ваза стеклянная "Сапог". Прозрачный. 18см.8см;210;39;0;0;0;0;;0;0;0
2000000449234;;2;ООО "Рустрейд";Китай;Предметы для интерьера / Стекло;Блюдо стеклянное;Прозрачный;0;1;2017 Блюдо стеклянное. Прозрачный. 20см.17см;370;4;0;0;0;0;;0;0;0
2000000440507;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Пуансеттия;Розовый;35;0;Пуансеттия. Розовый. 14СМ.35СМ;395;1;0;0;0;0;;0;0;0
2000000445328;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Космея;Розовый;0;0;14038-03 Космея. Розовый. 67см.х5;135;151;0;0;0;0;;0;0;0
2000000456652;;2;Smithers-Oasis Germany;Дания;Оазис / Клей, краска, лента;Краска ;Зеленый мох;0;0;30-05426 Краска . Зеленый мох. 400мл;340;6;0;0;0;0;;0;0;0
2000000456669;;2;Smithers-Oasis Germany;Дания;Оазис / Клей, краска, лента;Краска ;Оливковый;0;0;30-05427 Краска . Оливковый. 400мл;340;22;0;0;0;0;;0;0;0
2000000456676;;2;Smithers-Oasis Germany;Дания;Оазис / Клей, краска, лента;Краска с блестками;Серебряный;0;0;30-05437 Краска с блестками. Серебряный. 400мл;415;186;0;0;0;0;;0;0;0
2000000456690;;2;Smither-Oasis Denmark ;Дания;Оазис / Клей, краска, лента;Клей - спрей;Прозрачный;0;0;30-05447 Клей - спрей. Прозрачный. 400мл;305;2;0;0;0;0;;0;0;0
2000000456720;;2;Smithers-Oasis Germany;Германия;Оазис / Прочее;Удобрение для срезанных цветов , жидкое;Прозрачный;0;0;82-34025 Удобрение для срезанных цветов , жидкое. Прозрачный. 500мл;650;24;0;0;0;0;;0;0;0
2000000456744;;2;Smithers-Oasis Germany;Германия;Оазис / Прочее;Удобрение для срезанных цветов , жидкое;Прозрачный;0;1000;82-26076 Удобрение для срезанных цветов , жидкое. Прозрачный. 5грамм;6,5;1950;0;0;0;0;;0;0;0
2000000456768;;2;Smithers-Oasis Germany;Германия;Оазис / Прочее;Удобрение для срезанный цветов в порошке;Белый;0;200;82-10168 Удобрение для срезанный цветов в порошке. Белый. 5грамм;1199;6;0;0;0;0;;0;0;0
2000000456805;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для сухоцветов;Оазис для сухоцветов шар;Серый;0;1;21-02395 Оазис для сухоцветов шар. Серый. 20см;579;35;0;0;0;0;;0;0;0
2000000456812;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Оазис Идеал кирпичи;Зеленый;0;35;10-11435 Оазис Идеал кирпичи. Зеленый. 8см.23см.11см;1595;385;0;0;0;0;;0;0;0
2000000456836;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Оазис Радуга кирпич 4 шт.;Желтый;0;0;25-37086 Оазис Радуга кирпич 4 шт.. Желтый. 23см.11см.8см;202;4;0;0;0;0;;0;0;0
2000000470634;;2;Heembloemex Deco / Van Dijk;Нидерланды;Сухоцветы / Экзотика;Мидоллино Раттан;Оранжевый;0;0;10-0298-041(DA13222) Мидоллино Раттан. Оранжевый. 50грамм;119;14;0;0;0;0;;0;0;0
2000000470689;;2;Heembloemex Deco / Van Dijk;Нидерланды;Сухоцветы / Экзотика;Sororoca;Белый /Заснеженный;0;0;14-0090-606(DA13396) Sororoca. Белый /Заснеженный. ;2250;4;0;0;0;0;;0;0;0
2000000479873;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Кактусы и суккуленты;Сансевьера Блэк Голд;NA;30;0;Сансевьера Блэк Голд. 12СМ.30СМ;305;2;0;0;0;0;;0;0;0
2000000492100;;2;Edelman;Нидерланды;Предметы для интерьера / Пластик;Набор подставок "Роско" х2;Белый;0;2;153299 Набор подставок "Роско" х2. Белый. 78x70см.35x30см;10900;6;0;0;0;0;;0;0;0
2000000492117;;2;Edelman / Van Dijk;Вьетнам;Предметы для интерьера / Пластик;Набор декоративных кашпо "Роско" x3;Светло-серый;0;3;153301 Набор декоративных кашпо "Роско" x3. Светло-серый. 70х55х45см.42х35х28см;12100;1;0;0;0;0;;0;0;0
2000000437316;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Горшок пластиковый "Куб Хай Слим;Таупе-коричневый;0;0;Горшок пластиковый "Куб Хай Слим. Таупе-коричневый. 80см.25см.70см;6995;1;0;0;0;0;;0;0;0
2000000437323;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Горшок пластиковый "Куб Хай Слим;руст-коричневый;0;0;Горшок пластиковый "Куб Хай Слим. руст-коричневый. 80см.25см.70см;6995;1;0;0;0;0;;0;0;0
2000000437347;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Горшок пластиковый "Куб Хай Слим;Зеленый;0;0;Горшок пластиковый "Куб Хай Слим. Зеленый. 80см.25см.70см;6995;2;0;0;0;0;;0;0;0
2000000437361;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Система полива для горшков Куб 30;Черный;0;0;Система полива для горшков Куб 30. Черный. 17см.17см;745;30;0;0;0;0;;0;0;0
2000000437378;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Система полива для горшков Куб 40;Черный;0;0;Система полива для горшков Куб 40. Черный. 24см.24см;855;27;0;0;0;0;;0;0;0
2000000437385;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Система полива для горшков Куб 50;Черный;0;0;Система полива для горшков Куб 50. Черный. 30см.30см;895;8;0;0;0;0;;0;0;0
2000000437392;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Система полива для горшков Куб длинна 80см;Черный;0;0;Система полива для горшков Куб длинна 80см. Черный. 17см.51см;1090;44;0;0;0;0;;0;0;0
2000000437408;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Система полива для горшков Куб длинна 100см;Черный;0;0;Система полива для горшков Куб длинна 100см. Черный. 24см.72см;1250;1;0;0;0;0;;0;0;0
2000000437415;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Система полива для горшков Илие 37 и Куно 40;Черный;0;0;Система полива для горшков Илие 37 и Куно 40. Черный. 20см;745;9;0;0;0;0;;0;0;0
2000000437422;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Система полива для горшков Илие 47 и Куно 50;Черный;0;0;Система полива для горшков Илие 47 и Куно 50. Черный. 25см;855;30;0;0;0;0;;0;0;0
2000000437439;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Система полива для горшков Илие 57 и Куно 60;Черный;0;0;Система полива для горшков Илие 57 и Куно 60. Черный. 32см;895;11;0;0;0;0;;0;0;0
2000000480954;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Пуансеттия Элеганс;Розовый;25;0;Пуансеттия Элеганс. Розовый. 11СМ.25СМ;195;3;0;0;0;0;;0;0;0
2000000489568;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Мандевилла Сандавил;Красный;35;0;Мандевилла Сандавил. Красный. 14СМ.35СМ;355;8;0;0;0;0;;0;0;0
2000000437651;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Кактусы и суккуленты;Сансевьера Хэндшейк;NA;80;0;Сансевьера Хэндшейк. 19СМ.80СМ;995;2;0;0;0;0;;0;0;0
2000000482224;;2;Duif`s florist articles / Van Dijk;Нидерланды;Предметы для интерьера / Стекло;Ваза стеклянная "Шаби";Серый;0;1;881989800 Ваза стеклянная "Шаби". Серый. 80-102см;2450;5;0;0;0;0;;0;0;0
2000000482231;;2;Duif`s florist articles / Van Dijk;Нидерланды;Предметы для интерьера / Стекло;Блюдо стеклянное "Нирвана";Серый;0;1;881990300 Блюдо стеклянное "Нирвана". Серый. 63см;6150;1;0;0;0;0;;0;0;0
2000000482248;;2;Duif`s florist articles / Van Dijk;Нидерланды;Предметы для интерьера / Стекло;Ваза стеклянная "Шелм";Белый;0;0;882922200 Ваза стеклянная "Шелм". Белый. 55см.40см;6510;4;0;0;0;0;;0;0;0
2000000489650;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Гербера;Микс;30;0;Гербера. Микс. 12СМ.30СМ;125;17;0;0;0;0;;0;0;0
2000000489711;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Многолетники;Вибурнум Опулус Розеум;NA;75;0;Вибурнум Опулус Розеум. 19СМ.75СМ;796;14;0;0;0;0;;0;0;0
2000000482347;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Оазис Идеал кирпичи;Зеленый;0;20;10-11010 Оазис Идеал кирпичи. Зеленый. 8см.23см.11см;1099;12;0;0;0;0;;0;0;0
2000000482361;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Оазис Дизайн;Зеленый;0;0;11-08257 Оазис Дизайн. Зеленый. 125см.62см;3850;34;0;0;0;0;;0;0;0
2000000482378;;2;Smither-Oasis Denmark ;Дания;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Красный;0;144;41-06236 Булавки. Красный. 5мм;195;8;0;0;0;0;;0;0;0
2000000482385;;2;Smithers-Oasis Germany;Германия;Оазис / Прочее;Удобрение для срезанных цветов , жидкое;Прозрачный;0;0;80-10205 Удобрение для срезанных цветов , жидкое. Прозрачный. 1л;1050;112;0;0;0;0;;0;0;0
2000000482392;;2;Smithers-Oasis Germany;Германия;Оазис / Прочее;Удобрение для срезанный цветов в порошке;Белый;0;0;82-10001 Удобрение для срезанный цветов в порошке. Белый. 5грамм;6,5;16000;0;0;0;0;;0;0;0
2000000482408;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Светло-лиловый;0;144;41-62631 Булавки. Светло-лиловый. 5мм.55;195;14;0;0;0;0;;0;0;0
2000000482415;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Черный;0;144;41-62288 Булавки. Черный. 5мм.55;195;27;0;0;0;0;;0;0;0
2000000492186;;2;Edelman;Китай;Аксессуары для флористов / Праздник;Набор чемоданов "Терра Ботаника";Ассорти;0;3;176690 Набор чемоданов "Терра Ботаника". Ассорти. 37х31х25см.25х20х15см.13,5х10,5х7,5см;4699;1;0;0;0;0;;0;0;0
2000000492780;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Хвойные;Сосна горная Пумилио;NA;50;0;Сосна горная Пумилио. 32СМ.50СМ;2995;14;0;0;0;0;;0;0;0
2000000492834;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Многолетники;Пион;Микс;60;0;Пион. Микс. Махровый.29СМ.60СМ;895;2;0;0;0;0;;0;0;0
2000000482422;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Бирюзовый;0;144;41-06252 Булавки. Бирюзовый. 5мм.55;180;7;0;0;0;0;;0;0;0
2000000482439;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Темно-зеленый;0;144;41-06244 Булавки. Темно-зеленый. 5мм.55;195;2;0;0;0;0;;0;0;0
2000000482446;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Золотой;0;144;41-06238 Булавки. Золотой. 5мм.55;195;2;0;0;0;0;;0;0;0
2000000482453;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Белый;0;10;41-62245 Булавки. Белый. 25мм;385;45;0;0;0;0;;0;0;0
2000000482460;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Слоновая кость;0;10;41-62246 Булавки. Слоновая кость. 25мм;380;34;0;0;0;0;;0;0;0
2000000482477;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Серебрянный;0;10;41-62231 Булавки. Серебрянный. 25мм;380;39;0;0;0;0;;0;0;0
2000000482484;;2;Smither-Oasis Denmark ;Германия;Аксессуары для флористов / Аксессуары для фитодизайна ;Булавки;Бирюзовый;0;72;41-62258 Булавки. Бирюзовый. 8мм;230;37;0;0;0;0;;0;0;0
2000000482491;;2;Smithers-Oasis Germany;Германия;Аксессуары для флористов / Инструменты, оборудование;Ножницы флористические;NA;0;0;32-06090 Ножницы флористические. 145;750;103;0;0;0;0;;0;0;0
2000000482507;;2;Smither-Oasis Denmark ;Германия;Оазис / Свадебная серия;Гала клип ;Зеленый;0;0;31-00010 Гала клип . Зеленый. 64;865;164;0;0;0;0;;0;0;0
2000000482514;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Swing Мини-сердце,закрытое;Зеленый;0;0;11-07408 Swing Мини-сердце,закрытое. Зеленый. 50x48x5см;1310;9;0;0;0;0;;0;0;0
2000000482521;;2;Smithers-Oasis Germany;Германия;Оазис / Оазис для живых цветов;Bioline Сердце в форме капли,открытое;Зеленый;0;0;11-07398 Bioline Сердце в форме капли,открытое. Зеленый. 80x60x5.5см;1470;4;0;0;0;0;;0;0;0
2000000492711;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Многолетники;Альпинарий;Микс;15;0;Альпинарий. Микс. 9СМ.15СМ;59;57;0;0;0;0;;0;0;0
2000000492957;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Гортензия;Микс;70;0;Гортензия. Микс. 35СМ.70СМ;1995;1;0;0;0;0;;0;0;0
2000000492070;;2;Edelman / Van Dijk;Китай;Предметы для интерьера / Свечи и подсвечники;Набор фонарей "Тиволи" х2;Коричневый;0;2;133210 Набор фонарей "Тиволи" х2. Коричневый. 38х31см.23х16см.56х46см;4360;2;0;0;0;0;;0;0;0
2000000492131;;2;Edelman;Нидерланды;Предметы для интерьера / Пластик;Набор подставок "Роско" х2;Светло-серый;0;2;153303 Набор подставок "Роско" х2. Светло-серый. 78x70см.35x30см;10900;4;0;0;0;0;;0;0;0
2000000492148;;2;Edelman;Китай;Аксессуары для флористов / Корзины и плетеные изделия;Набор прямоугольных корзин х6;Серый;0;6;171785 Набор прямоугольных корзин х6. Серый. 45х43х22х20см.38х34х27х22см.59х52х38х31см;8450;2;0;0;0;0;;0;0;0
2000000435909;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Декоративно-лиственные растения;Аспидистра Элатиор;NA;80;0;Аспидистра Элатиор. 17СМ.80СМ;1150;1;0;0;0;0;;0;0;0
2000000437033;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Горшок пластиковый "Кассета Куб Мини";Зеленое яблоко;0;0;Горшок пластиковый "Кассета Куб Мини". Зеленое яблоко. 60см.20см.20см;2250;12;0;0;0;0;;0;0;0
2000000437040;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Горшок пластиковый "Кассета Куб Мини";эмеральд-зеленый;0;0;Горшок пластиковый "Кассета Куб Мини". эмеральд-зеленый. 60см.20см.20см;2250;11;0;0;0;0;;0;0;0
2000000437095;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Горшок пластиковый "Илие Глосс";Лиловый;0;0;Горшок пластиковый "Илие Глосс". Лиловый. 47см.98см;7550;6;2;0;0;0;;0;0;0
2000000437101;;1;G Van Dijk im & export b.v.;Нидерланды;Кашпо / Кашпо Euro3Plast;Горшок пластиковый "Илие Глосс";Лиловый;0;0;Горшок пластиковый "Илие Глосс". Лиловый. 32см.67см;2350;7;0;0;0;0;;0;0;0
2000000450339;;2;ООО "Рустрейд";Китай;Аксессуары для флористов / Упаковка;Упаковка Органза;Зеленый;0;1;0835-1(Green) Упаковка Органза. Зеленый. 48см.9м;205;330;0;0;0;0;;0;0;0
2000000450872;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Деревья и кустарники;Самшит Шар;NA;95;0;Самшит Шар. 50СМ.95СМ;6550;1;0;0;0;0;;0;0;0
2000000450902;;1;G Van Dijk im & export b.v.;Нидерланды;Горшечные растения / Цветущие растения;Роза Фаворит;Микс;25;0;Роза Фаворит. Микс. 11СМ.25СМ;215;3;0;0;215;0;;0;0;0
2000000432953;;2;ООО "Оптимус";Китай;Предметы для интерьера / Керамика;Набор керамических кашпо  х3;Ассорти;0;3;SH11422 Набор керамических кашпо  х3. Ассорти. 12см.12см.10см;589;4;0;0;0;0;;0;0;0
2000000434735;;2;Heembloemex Deco / Van Dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Украшение новогоднее "Вставка "Корица";Белый;0;0;12-9015-226 Украшение новогоднее "Вставка "Корица". Белый. 8смсм;513;4;0;0;0;0;;0;0;0
2000000434803;;2;Heembloemex Deco / Van Dijk;Нидерланды;Новогодняя коллекция / Новогодние сувениры;Украшение новогоднее "Спэниш Роуз";Бело-серый;0;0;55-0183-277 Украшение новогоднее "Спэниш Роуз". Бело-серый. 28см;1116;1;0;0;0;0;;0;0;0
2000000434841;;2;Heembloemex Deco / Van Dijk;Нидерланды;Искусственные цветы / Плоды, ягоды;Вставка для весенних композиций "Ягодки Хобби";Зеленый;0;0;85-0077-033 Вставка для весенних композиций "Ягодки Хобби". Зеленый. ;130;25;0;0;0;0;;0;0;0
2000000469805;;2;DPI gmbh;Германия;Новогодняя коллекция / Украшения, венки, снег;Амарантус заснеженный;Заснеженный;0;0;23628-12 Амарантус заснеженный. Заснеженный. 65см;220;31;0;0;0;0;;0;0;0
2000000469812;;2;DPI gmbh;Германия;Новогодняя коллекция / Украшения, венки, снег;Дистел заснеженный;Зеленый;0;0;23631-01 Дистел заснеженный. Зеленый. 80см;231;60;0;0;0;0;;0;0;0
2000000469829;;2;DPI gmbh;Германия;Новогодняя коллекция / Украшения, венки, снег;Ветка кедра;Зеленый;0;0;23648-96 Ветка кедра. Зеленый. 55см;155;1;0;0;0;0;;0;0;0
2000000469836;;2;DPI gmbh;Германия;Новогодняя коллекция / Украшения, венки, снег;Ветка бамбука;Золотой/блестки;0;0;23661-96 Ветка бамбука. Золотой/блестки. 50см;125,03;7;0;0;0;0;;0;0;0
2000000469959;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Ветка Физалиса;Бело-зеленый;0;0;28096-10 Ветка Физалиса. Бело-зеленый. 106см;425;6;0;0;0;0;;0;0;0
2000000469966;;2;DPI gmbh;Германия;Новогодняя коллекция / Украшения, венки, снег;Венок сосновый;Зеленый;0;0;313104 Венок сосновый. Зеленый. 37см;810;62;0;0;0;0;;0;0;0
2000000463711;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Многолетники;Пион;Микс;60;0;Пион. Микс. 23СМ.60СМ;895;21;0;0;0;0;;0;0;0
2000000463728;;1;G Van Dijk im & export b.v.;Нидерланды;Растения открытого грунта / Многолетники;Пион;NA;55;0;Пион. 19СМ.55СМ;655;7;0;0;0;0;;0;0;0
2000000470016;;2;DPI gmbh;Германия;Искусственные цветы / Искусственные цветы;Роза Х1;Персиковый;0;0;42627-22 Роза Х1. Персиковый. 68см;221;64;5;0;0;0;;0;0;0
